,0
1340,4.299438705599004
1341,4.594474606380651
1342,3.9055263152458544
1343,4.788915737913943
1344,3.9340818909543653
1345,4.130151648649225
1346,4.510895816159109
1347,4.44467838712847
1348,4.802307596247365
1349,4.088175853948637
1350,4.012285462592687
1351,4.0810083957743375
1352,4.5639051836707765
1353,3.817537181216552
1354,4.45434689976271
1355,3.7622799067315946
1356,4.042933877422268
1357,4.430795197858496
1358,3.9792270018414717
1359,4.167662680766847
1360,4.625634173136883
1361,4.770830127324444
1362,4.092796923096946
1363,4.082851898126382
1364,3.7086305322243023
1365,4.385081183528527
1366,4.0778577689771165
1367,4.386971134874762
1368,4.386242397396412
1369,4.247770954374058
1370,4.0110869513497525
1371,4.682839812377521
1372,4.510291310264515
1373,3.9689213343990026
1374,4.183483490352579
1375,4.298717722561217
1376,3.99721444125955
1377,4.4551851879192865
1378,4.072638574611656
1379,3.811317675576123
1380,4.158523428448721
1381,4.21771885637187
1382,3.942263742897237
1383,5.005908465168503
1384,4.410447071447424
1385,4.161739855477334
1386,3.979567010365237
1387,4.001225654485542
1388,4.20150126456662
1389,4.189827313390633
1390,4.345368425350319
1391,4.471953186201857
1392,4.617542709524587
1393,4.489223792349856
1394,4.3333507536864735
1395,4.270342165112574
1396,4.183816132438124
1397,3.754757010133848
1398,4.478937437613747
1399,4.134129049572731
1400,3.689904571964817
1401,4.588982282390041
1402,3.933455101760433
1403,4.140735304371119
1404,4.397192038726268
1405,4.932867963218806
1406,4.215673613737026
1407,4.655145540680226
1408,4.390730721708623
1409,4.436552149666429
1410,3.977365002315593
1411,4.689848209651251
1412,4.228993789317119
1413,4.2066228894508
1414,4.176812743552851
1415,4.714778060623671
1416,4.500769068057557
1417,4.812887506693281
1418,3.788215264411307
1419,4.343367196089392
1420,3.9548901023570586
1421,4.578763146378043
1422,4.027265614018607
1423,4.382860806379625
1424,4.664199957884938
1425,4.3089917187206
1426,3.97803527323347
1427,4.411462583598738
1428,4.437860833933356
1429,4.234660324218003
1430,3.8255379729349546
1431,5.021236608955562
1432,4.308726622245957
1433,4.9191746532478176
1434,4.07135267950017
1435,4.004589315180448
1436,3.8118021438656164
1437,4.116246557474973
1438,3.899708304845552
1439,4.670601256683049
1440,4.203644565399429
1441,4.5065348499806905
1442,4.418464499202603
1443,4.571381397061089
1444,3.602407406035406
1445,3.760984618715705
1446,3.96297362828446
1447,4.292925693825344
1448,3.851443800095101
1449,3.9845339106120568
1450,3.8745116211650115
1451,3.83449653694257
1452,4.351067162962288
1453,4.060310843710897
1454,3.956123381245362
1455,3.5152593352182984
1456,4.524906644796161
1457,4.221973211228341
1458,4.097529412847557
1459,4.546021637962302
1460,3.9709094840288386
1461,4.767056760960102
1462,4.262104201347817
1463,4.743100596723011
1464,3.963297833606291
1465,4.170745320100426
1466,3.7355790706399516
1467,4.3443084238167
1468,4.360489668718752
1469,4.400782195048568
1470,4.436454637440365
1471,4.032852322250799
1472,4.025853261673642
1473,4.104198764954193
1474,3.8816118165597953
1475,4.6793211863047235
1476,4.557458126025783
1477,4.527597987865223
1478,4.054367472971362
1479,3.9800562774422215
1480,3.8858144116037567
1481,4.414444922496051
1482,4.222495412282729
1483,4.690005496102683
1484,3.689799243227165
1485,4.373932287479887
1486,4.1327119971992365
1487,3.840736409504375
1488,4.264612429900987
1489,3.587006759537616
1490,5.41441868112563
1491,4.250684549108816
1492,4.073647945174413
1493,4.34199582159668
1494,4.161159281356557
1495,4.417976753408164
1496,4.528012469669376
1497,3.8866384553299977
1498,4.619373963277341
1499,4.4302604819317555
1500,4.715604161051338
1501,4.3339960277245115
1502,4.030254716006278
1503,4.8436499286662835
1504,4.5262445396909925
1505,3.688907220785101
1506,4.74947293798376
1507,4.026484176855566
1508,4.591462113215199
1509,4.882355010449931
1510,4.901953201483825
1511,4.504595395850762
1512,4.4266668730902765
1513,4.209257757354716
1514,3.861410680718407
1515,4.09472392518488
1516,4.390793745194221
1517,3.8674234407465202
1518,4.088555562942702
1519,4.096127428025465
1520,4.447967643221811
1521,4.603633355339453
1522,4.3714233876404505
1523,4.0434518272809195
1524,4.778826903998018
1525,3.937866937948109
1526,4.1133771596153235
1527,4.597692806633231
1528,3.942599574235682
1529,3.5842460940973058
1530,3.841580576985846
1531,4.472745275166272
1532,3.5652195881822144
1533,4.485282197578664
1534,4.141150501659618
1535,4.533039114684359
1536,4.2420938680219
1537,4.215120065129502
1538,4.281496885074506
1539,4.236863796658807
1540,3.9348765240677093
1541,3.9879553932595537
1542,4.613840314429966
1543,4.032770072695343
1544,4.132409546848116
1545,3.820745631036927
1546,4.249027162715923
1547,4.727377870964842
1548,3.7389620505832033
1549,4.328334576540025
1550,4.469744747689948
1551,3.856735090126696
1552,3.965675711486224
1553,4.405764671272941
1554,4.021515683188744
1555,4.088739564642891
1556,4.298598220398179
1557,4.2693025102149385
1558,4.6276528083728365
1559,4.127073766351798
1560,3.858003600917205
1561,4.3805790380734315
1562,4.361458307188139
1563,4.860463779833245
1564,4.282168484307701
1565,4.738548621591932
1566,4.321880507660982
1567,4.039872079173377
1568,4.1187803093144
1569,4.622484764528766
1570,3.7330197573884702
1571,4.986857508949074
1572,4.465316408462192
1573,3.88218463294803
1574,4.383423155475331
1575,4.372508975177185
1576,4.060449707838548
1577,3.872645143798036
1578,4.196777422590697
1579,4.513196894937701
1580,4.45982582568101
1581,4.206450694620877
1582,4.130613539864551
1583,4.7613299263400615
1584,4.705356295233286
1585,4.28824118147899
1586,4.5104089005279295
1587,3.8293588098025224
1588,4.157117305208019
1589,3.9869111615673534
1590,4.40000566233037
1591,5.39959916755216
1592,4.285078194840682
1593,4.118620176185442
1594,4.599628979149659
1595,5.015112170261341
1596,4.577411209796019
1597,4.378132653222464
1598,4.688085273192854
1599,4.5791094049390715
1600,4.152388235803151
1601,4.862885816965199
1602,4.1250033504991075
1603,4.073858170262339
1604,3.799313876145466
1605,4.632206213164938
1606,4.355757489957249
1607,3.5654670209405994
1608,3.8479561024836713
1609,4.366666978623327
1610,4.050589353739381
1611,3.951763935250507
1612,4.2684359392872455
1613,4.013231546324311
1614,4.725128315113997
1615,3.717811923775752
1616,4.659666482441578
1617,4.3242786063283845
1618,4.002966052250141
1619,4.291209209773136
1620,4.330775550135469
1621,3.9926187832427655
1622,3.8507497931581938
1623,4.551143994214111
1624,4.310525135322681
1625,4.230433486754313
1626,4.409512215776923
1627,4.190740653194764
1628,4.285599784799734
1629,4.29057090086086
1630,3.86981303831216
1631,4.337096512671211
1632,4.4904233220304715
1633,4.054181969605719
1634,3.8223661207072723
1635,4.41934580669883
1636,4.280577845964758
1637,4.0101703950657
1638,4.610243936460362
1639,4.65454003295406
1640,4.0388386703627575
1641,4.3803154018848875
1642,4.119773412086268
1643,4.102154571942959
1644,4.37587137939609
1645,4.635666249440629
1646,4.561380187269098
1647,4.08209694210929
1648,4.550986880836701
1649,4.642034102056243
1650,4.142825099786012
1651,4.276548981958233
1652,3.8991846455315082
1653,3.929968780180999
1654,3.9184222483606668
1655,3.7827659734198797
1656,4.902075796411786
1657,4.1549450514758695
1658,3.685263156026621
1659,4.634499824612916
1660,3.9118706361419195
1661,5.14204351988155
1662,4.26941643820225
1663,4.423856459743702
1664,4.604525437155515
1665,4.75264052893663
1666,3.8163913083869176
1667,3.877687430690098
1668,4.365829288726326
1669,4.191888991686511
1670,4.1829693514774355
1671,4.22372183591762
1672,4.194843521314573
1673,4.080413607728727
1674,4.812817023804706
1675,3.7034922183059136
1676,4.5507304193136795
1677,4.79862115472136
1678,4.135164416804435
1679,4.279404780856715
1680,3.5854711317998444
1681,3.9564478470594024
1682,4.25882122864923
1683,4.103722370782261
1684,4.6669067996812705
1685,4.122398395284962
1686,4.868630694801894
1687,4.338397736383504
1688,3.9585587602259626
1689,4.041736934228146
1690,4.614053638791849
1691,4.198805593748988
1692,3.904924937708898
1693,4.257888764537874
1694,4.34689243897588
1695,4.510923836860749
1696,4.367239070187272
1697,4.281093284100435
1698,3.835774089161224
1699,4.037177738287739
1700,3.6723429735158564
1701,4.233027604692752
1702,3.8138168525876206
1703,4.073130897969223
1704,4.461808853259535
1705,4.393264664539942
1706,4.438695772624439
1707,4.733249284495699
1708,3.8528854635107876
1709,4.338533402062829
1710,3.8010637710609254
1711,3.883331390775209
1712,4.405768834708268
1713,4.3387515699275125
1714,5.02633797311552
1715,3.8632088032319
1716,4.176984165023781
1717,4.18172461966389
1718,4.257731661452853
1719,4.140118686728078
1720,4.391001178533463
1721,4.6784868945919635
1722,4.411649233177672
1723,4.1739811980241575
1724,4.523139984782935
1725,4.239474544262166
1726,4.120831619417089
1727,4.376555440173363
1728,3.9005105183882685
1729,3.909856551931943
1730,4.207535055289973
1731,4.056505362006366
1732,3.979950760183346
1733,4.8185287536979216
1734,4.501614749102732
1735,4.647889539958537
1736,4.37030291980434
1737,4.09327531599423
1738,4.935772338228547
1739,4.341804895596905
1740,4.655881405701184
1741,3.9349898093465985
1742,4.065537803225334
1743,4.343679587235031
1744,4.312071624581963
1745,4.295748745455084
1746,4.544825339498215
1747,3.9090959497484272
1748,5.011205367095015
1749,3.62699477164671
1750,4.601872672567876
1751,4.2652846523845795
1752,4.591612481675027
1753,3.949458805204466
1754,3.6111023030746607
1755,3.8974206139561782
1756,4.306419782181994
1757,5.019315805152953
1758,4.059861096767351
1759,4.830836801344482
1760,4.185395584986867
1761,4.057219537478763
1762,3.9582392493676806
1763,3.4200154346907774
1764,4.199949432039572
1765,4.386434260622037
1766,3.593300124794827
1767,3.8657386267604466
1768,4.651083772666752
1769,4.3132468666086154
1770,4.616985406687712
1771,4.203927724767166
1772,4.573399356764315
1773,3.9286461755499786
1774,3.9111126029924894
1775,4.268602683899099
1776,3.9400631178533594
1777,5.170742716186211
1778,4.389914940518329
1779,4.028538842479011
1780,4.116495762018087
1781,4.082727267937829
1782,3.768079738201901
1783,3.7821400337515847
1784,4.821090434216222
1785,3.6200413261521085
1786,4.064181590419182
1787,3.574245275405861
1788,4.550151249613656
1789,4.314397776153205
1790,4.5198681878022615
1791,3.9286664783376786
1792,4.458782504382564
1793,4.097489412926708
1794,4.670549090370971
1795,4.501722972890573
1796,4.03369948455632
1797,4.641759361324814
1798,4.649097944639991
1799,4.121369479053467
1800,4.304642717813306
1801,4.02766193512386
1802,4.614578837025613
1803,4.060552828270344
1804,3.9968793450906595
1805,4.384493248129219
1806,4.2818646013198185
1807,4.257094538007934
1808,4.277883038466845
1809,4.49038679648717
1810,4.131948690995929
1811,4.267982180590896
1812,4.563565727108323
1813,4.2470305900493255
1814,4.463237317675215
1815,4.583065525304674
1816,4.738847609717358
1817,4.636578773215281
1818,5.192212079454406
1819,4.25545265707147
1820,3.9653710365626234
1821,4.284187372597236
1822,3.9800853101256015
1823,4.023140589013028
1824,3.9493158131761072
1825,3.9133444355136247
1826,4.636170236275942
1827,4.070625883781514
1828,4.067360379259531
1829,4.304229772226158
1830,3.960220188999355
1831,4.249202527593926
1832,3.8390836899682963
1833,4.191654279597471
1834,4.1869080038618955
1835,4.619137637121661
1836,4.223270466492064
1837,4.339965658390009
1838,4.572151422004475
1839,3.7444501131058456
1840,4.216658242660661
1841,4.73272350482267
1842,4.231950406627482
1843,4.326504773473666
1844,4.8650999298158775
1845,4.253321816957858
1846,4.2927279454374805
1847,4.216511136304536
1848,4.332283737548172
1849,3.9846894823549603
1850,4.217242861893392
1851,4.3852663917453185
1852,3.7792186573635926
1853,4.457921979207355
1854,4.849683577545974
1855,4.046492791807271
1856,4.595841377537396
1857,4.577833120024285
1858,4.2912793274923295
1859,4.0342554087496545
1860,4.364430377167517
1861,3.283142963401904
1862,4.257155596125105
1863,4.510783627597814
1864,3.800525933339493
1865,4.636329789407784
1866,4.00740340588979
1867,4.219636764194616
1868,3.9591053602916446
1869,4.210626040010272
1870,4.879349541537938
1871,4.2230073946478965
1872,4.222993517136109
1873,4.225389095258292
1874,3.937243330757955
1875,3.9727868980643453
1876,4.034604976566707
1877,3.9632351614086954
1878,4.380828254175446
1879,4.3970516088565565
1880,4.402569547019712
1881,3.63282998885869
1882,4.396770597244528
1883,4.254884429700262
1884,4.391148422816437
1885,4.063718419645634
1886,4.280692912109083
1887,3.8618203798477655
1888,4.063008530555974
1889,3.811229329770315
1890,4.476414822199192
1891,4.035574095953141
1892,4.319784166362516
1893,4.2938454618302
1894,4.534709000247922
1895,3.8294480330058014
1896,4.264478101858161
1897,3.9846516170315276
1898,4.5295264306624645
1899,4.3328023875932535
1900,4.154788400579058
1901,4.594051723475486
1902,4.286902857509053
1903,3.9475229027867873
1904,4.057877631019234
1905,4.927619972371419
1906,4.265885410377296
1907,4.415840297859789
1908,4.254444242037435
1909,4.088304635703455
1910,5.100957093965347
1911,4.946337099336148
1912,3.8975020645549234
1913,4.20579631041652
1914,4.04155350182459
1915,3.8560240604193745
1916,4.090260697497974
1917,4.2634664279487104
1918,3.953309211612616
1919,4.525185143047291
1920,4.438057500982666
1921,4.205788604070485
1922,4.258823938394346
1923,4.547575702362384
1924,4.2419914263316665
1925,4.465245865813238
1926,4.323704946978954
1927,4.461072219391223
1928,4.353844021657196
1929,3.7690237906910657
1930,4.097194874827825
1931,3.6478109891949413
1932,3.8464100937343844
1933,3.9858536836515124
1934,4.2965380032372575
1935,4.006690755359264
1936,4.450138825730047
1937,5.161726658556906
1938,4.109648815952937
1939,4.228064021042587
1940,4.206522089411058
1941,4.371562092036371
1942,3.9504511509146703
1943,4.680051928904078
1944,4.369482702888567
1945,4.153454987640375
1946,3.7793855333870208
1947,3.527553211696355
1948,4.725893648606311
1949,3.9194385112003
1950,4.125346944277607
1951,4.494886937890146
1952,3.9624071304627653
1953,4.247377523521161
1954,4.828857820533793
1955,4.140770601805221
1956,4.175756428498263
1957,3.7639718303971685
1958,4.431516274903569
1959,4.108811258023571
1960,4.622873050172479
1961,3.9152871553532123
1962,4.369006470518974
1963,4.176136009404613
1964,4.698746972574018
1965,4.293606273324911
1966,3.9610864787096913
1967,4.5269560856347235
1968,4.143248111781045
1969,3.858165515282757
1970,4.664496776090162
1971,3.826851037356845
1972,4.294391474328589
1973,4.282471108740992
1974,4.2722418484030005
1975,4.254268183812257
1976,4.191983719680068
1977,4.664837470317268
1978,4.277463915561714
1979,4.603646043968623
1980,4.363542183721761
1981,4.077119247070125
1982,4.9498847197565015
1983,4.347188991663695
1984,5.139755101026871
1985,4.022978582634377
1986,4.3300664419898425
1987,3.9088701401766244
1988,4.375438470588056
1989,4.338134575030273
1990,4.384461809099335
1991,4.05038428613146
1992,4.40330112364224
1993,3.8139535395387787
1994,4.2529534937845
1995,4.030726623960791
1996,4.341114650953721
1997,4.30999397873687
1998,3.9509856706346844
1999,4.274667605614455
2000,4.142325405518115
2001,3.793523598117628
2002,4.084862943468991
2003,4.709482769155856
2004,4.604886493533119
2005,4.393967148547487
2006,4.269900592642484
2007,4.352074244180223
2008,3.9648032750844333
2009,4.229078678487468
2010,3.6980653223331217
2011,4.680900612194411
2012,4.192813268990281
2013,4.6503207539202185
2014,4.142521830523991
2015,4.1988459469846555
2016,4.210329286892131
2017,4.148436834422196
2018,4.289312989340059
2019,4.134597512168342
2020,3.756712679284475
2021,4.2381429931745
2022,4.24941532706621
2023,4.567914819732042
2024,4.250777032227246
2025,4.470426736970409
2026,3.6641325508218765
2027,3.8195336565218536
2028,3.7077508996827615
2029,4.310883570714125
2030,4.093602619635369
2031,4.584822201223271
2032,3.994602461136522
2033,4.031529603024983
2034,3.6778955996291463
2035,3.713888407043105
2036,4.2290832637688744
2037,4.484590172468101
2038,4.400551680156423
